"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on April 1, 2018","Jennifer Springer","yes","-","Great towels and a great price!","The color and feel of the towels are great. Have washed many times and they continue to get softer. Very happy with this purchase.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1Y7IK100LQPTJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on June 15, 2019","David Volk","yes","-","Softness and lasting quality","They immediately started to have pills and lost their softness.",1,"https://images-na.ssl-images-amazon.com/images/I/71wN5kKw7PL.jpg , https://images-na.ssl-images-amazon.com/images/I/814GKJJB3IL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3IZN2NVIVVR88/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M3V2NXT","Size: 4 Bath Towels | Color: Driftwood"
"Reviewed in the United States on July 9, 2013","Chris R","yes","-","great","towels are soft, and color is great.  Bought these for decorational purposes, so they will not actually be used.  Can't say anything as far as washing them cause I have not done that yet, but I'm pretty happy with these right out of the box and straight to the shelf in the guest bathroom.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2HWSHE7Q8WG4J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on August 14, 2015","S. MCGUIRE","yes","-","The Perfect Towels!","Read some scary reviews AFTER I purchased these, but found them to be  just what I wanted.  They are not too thin, and unlike some expensive towels I'd bought, not too thick.  They are just the right thickness to be able to conform to your body-shape and yet, thick enough to be plush.  Very happy with this purchase.  Actually, bought extras for gifts!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1FT7S2TBPM3KK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on June 17, 2014","J. Hunter","yes","-","Great quality. Great price.","I ordered these to replace some worn ones and add a little color. They are much thicker than I imagined, and very soft. They are red, so there was some heavy lint in the dryer the first couple times through, but it is back to normal after the 3rd washing. The red is more a deep cranberry, and that suits me well.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1Q7O15G6MTCUI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on November 9, 2015","Kelly","yes","-","Perfect for a guest bathroom","They seem to be well made, although they're not the fluffy, cozy kind you're going to see in nicer hotels.  Still, they don't have strings hanging off, the color is consistent, the stitching is solid, and don't have a funny smell (I've had that with some in the past!).  For a guest bathroom (where they won't be used and washed every day), these are perfect.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3Q44ENFV0UM9P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on March 1, 2019","Ian Morace","yes","-","Very nice towel set","Nice and soft.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2GUL6FB8R0EBC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on January 1, 2018","Vinicius Alves","yes","-","Three Stars","Nice quality for the price. I liked the color too.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RXS7EG4B6I0J4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on September 12, 2017","Windhorse Woman","yes","-","Five Stars","Very good for the price.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3D7MO0IJYUQFN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M9G2VRN","Size: 4 Bath Towels | Color: Wedgewood"
"Reviewed in the United States on January 31, 2014","Gabriel","yes","-","For the price theyre great","Theyre not the most absorbant towels but they do the job look nice and do have a thickness that you would believe to be of good quality. For the price though you can't really ask for more. I have friends that go to Wal-mart and buy soft big towels there, within 2 washes the towel is disintegrating.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2SIW3UPAK5ZL5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on November 7, 2013","la flor SLO","yes","-","Fit for a king and queen","So soft!  So beautiful!  Towels that can't be compared to, for quality.  This shopping excursion has been unmatched, because these are thick, lush towels fit for a king and his queen!  It's not the same-old second-rate purchase that you make in so many stores -- these will last!  These are stunning, and Amazon consistently sends products to me so quickly, in stunningly like-new condition.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1HCGRUVYNTGV2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on September 12, 2015","shirley blando","yes","-","THESE ARE WONDERFUL. I USUALLY BUY MICRO COTTON","THESE ARE WONDERFUL.  I USUALLY BUY MICRO COTTON, BUT DECIDED TO USE THESE AS DECORATION.  WELL, NOW I AM USING THEM EVERYDAY.  THEY ARE VERY LARGE AND DRY REALLY WELL .  WHEN YOU USE THEM TO DRY OFF, THE TOWEL IS ACTUALLY VERY DAMP FROM TAKING THE WATER OFF YOUR BODY!!  THAT IS ALWAYS A GOOD SIGN!!!  I AM ORDERING SOME FOR MY DAUGHTER FOR CHRISTMAS.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3RGRPYJK3PR6R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on June 1, 2017","Roseanne M. Pickering","yes","-","they felt like good quality towels","When I pulled these out of the box, they felt like good quality towels. They are nice and thick, really absorbent and seem well made.  My only problem with them was, the first time I pulled them out of the wash, the die had faded in spots.  It was incredibly disappointing. I'd purchased these twice, and for some reason, they were either stained or faded in spots with the second purchase as well.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3IF6MLNHO4HE9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on May 25, 2014","Ramar","yes","-","Bath towel set","Kind of disappointed in the set. Color nice, close to the color pictured but the towels are no thicker then oneyou get at walmart. Wash up ok, just aplain every day towl that I had hoped would be thicker.. Will shop for a nicer towelset but will keep these for every day use..would not buy again..",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1MLH76NB5GE09/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on December 9, 2019","Arlene Gibson","yes","-","Color good, towels soft.","Used in main bathroom.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2GSQ4VEPTX2TV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on February 6, 2018","Amazon Customer","yes","-","Five Stars","Love them!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RA1I0DWJCB84V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M3V2NXT","Size: 4 Bath Towels | Color: Driftwood"
"Reviewed in the United States on February 1, 2018","Marguerite Schuett","yes","-","Nice thick towels","The color was bright and towels soft and fluffy. Thick, a good buy.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3VXM47IPBR287/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on August 14, 2018","Shadow 🤩","yes","-","Love the color","Fast delivery and very soft towels.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1NAG27U2RX7TU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on September 23, 2015","W. Jackson","yes","-","Much like other reviews have said","Much like other reviews have said, these things shred fairly quickly. With that said, they sent me a total of 6 towels, hand cloths and wash rags. I was under the impression I was just getting one 6 piece set so I was pleased.Overall for the price they have lasted for a decent amount of time. Probably worth spending a little more though.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R8VRY1JF4HU3G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on January 6, 2020","Natalia","yes","-","They are soft ..","Worth the price",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3CE1UGGEP1X60/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on February 26, 2017","CG","yes","-","I was going to have a guest and thought it would be the perfect time to break them out---after using them just a ...","I purchased these in late October of 2016.  I had a lot going on over the last two months of the year and just recently opened the package in january to wash the towels and start using them.  I was going to have a guest and thought it would be the perfect time to break them out---after using them just a couple of times they are ruined.i don't know if it is the hand soap (mild and natural) or the laundry soap (also mild and natural) but they have ALL become discolored and splotchy....almost as if they had been used in conjunction with hairy dye or something (i do not dye my hair at home).wort set of towels I have EVER owned and I have owned many types/kinds.....do NOT buy them.:(",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2VL6B4CMHWQCN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on June 26, 2017","Liv052020","yes","-","I don't know if anyone else likes bigger towels but I appreciate the size because I like having the extra fabric to make me feel cozy ...","These towels are soooo soft and big. I don't know if anyone else likes bigger towels but I appreciate the size because I like having the extra fabric to make me feel cozy and warm. The only reason I am not giving these 5 stars is because these towels take a couple of washes before I don't get the blue fabric pieces left over on my skin. A little annoying but not annoying enough to not use them.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2R2RNR28CEP5A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on October 15, 2017","Alex Bell","yes","-","this was just as nice as the set that cost twice as much","tested 2 different sets. this was just as nice as the set that cost twice as much. very pleased",5,"-","-","https://www.amazon.com/gp/customer-reviews/R18M05UEFUXFAR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on December 28, 2017","PMW","yes","-","Five Stars","They were thicker and nicer than i expected,they were a gift but I will be buying some for myself",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1TT624A5E3UTA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on October 6, 2013","TKPics616","yes","-","Mixed bag","Pros: great price, nice colors, nice texture, absorbent, they certainly don't look or feel cheap.  Cons: already starting to show wear after about 15 washes.  I've spent much more money on towels that also did not hold up but was hoping this great priced item would last a bit longer.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RYMDDQ0K43OKE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on December 1, 2013","Dave the Pear","yes","-","unsure","They're nice enough for what they're for... but upon the first wash and dry, it sheds more than my 25 pound cat! I may come back with more after a few months...still shedding, but still soft... I don't regret the purchase, I'll leave it at 4 *'s until they start falling apart.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2DSH6L49S6U4J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on January 11, 2020","Josh J","yes","-","Super soft","Great towels",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2EPDPA4R6C6Y1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on November 18, 2016","Tabby Lovel","yes","-","Good towels, but shed a lot","Yes, these shed A LOT! At least in the first wash. I cleaned the lint trap in my dryer 3 times when I washed them prior to use. Contrary to many negative reviews, the set I got did not fade at all, and all seams are strong. Will wait to see how they hold up over time.They are of medium thickness, fluffy, reasonably soft, and the red towels are true to the advertised color.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1Y789JORSD8WI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on February 2, 2015","RT","yes","-","Nice but......falling apart at the seams","I should have paid more attention to some of the reviews. I love the color and I bought them to change up my guest bathroom. However, like several other folks, they started coming apart after the first wash. They are fluffy and I didn't have too much lint in my dryer, however, I suspect the shredding will continue with each wash.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1TCK55JARVZ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on February 13, 2018","Marina","yes","-","Five Stars","Great quality! I strongly recommend it",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2WVW7SYIZJBS3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on July 28, 2019","Joe ","yes","-","Bath Towels","They were a nice and  soft towel",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3L7RNTDC42MCW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M5GFT3V","Size: 4 Bath Towels | Color: Moss"
"Reviewed in the United States on May 29, 2014","S. Byrd","yes","-","Nice addition to guest bath, was more than once before use","Bought these for the guest bath.  Washed them when they arrived and put them in there.  First person to use it came out covered with fuzz.  So make sure you wash them at least a few times before they are used post shower.  We will see how they hold up over time, but still looking good after two washes.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RDH5HNKYJ6C7L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on July 26, 2019","Mo","yes","-","Quailty","Color",5,"-","-","https://www.amazon.com/gp/customer-reviews/RFG0EY8GVF613/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on June 13, 2014","Aria Jensen","yes","-","great product","I was unsure at first because of the reviews I read, but I am very happy with them. they are not as plush as I thought they would be, but they are surprisingly very absorbent and soft.they almost feel too soft, like they aren't wicking the water away. but when I am done I am shocked that I am dry. yes there was a snag or two after washing them, but nothing to get upset about. my dryer trends to ruin clothes anyways. the colour is still great after a few washes",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2T05YCS4ZR2AO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on July 29, 2016","Amazon Customer","yes","-","... now have two sets of these towels and absolutely love them. The largest towel is a great size ...","I now have two sets of these towels and absolutely love them. The largest towel is a great size that you can comfortably wrap around your body without feeling like it's going to fall off. The colors come just as seen in the pictures. They can ""shed"" a little, so I would wash them twice before use; after that, mine were fine. The price of this set was great for the quality and quantity of towels.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2KYXMOLHI1EC7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on October 22, 2013","Baileys Mom","yes","-","Ok product for the price","These towels are ok.  Quick delivery and while reading the other reviews, discovered that they would just be kind of cheap towels for the price.  I just received them and put them through the wash, and there is some shredding but hey, they ARE $20 for the set.  They'll do for now:)",3,"-","-","https://www.amazon.com/gp/customer-reviews/RUSHCGOO0CPDG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on September 7, 2013","Amazon Customer","yes","-","Bought the brown was just what I expected for the money","I washed the set together with a pair of pants and a shirt.  But I washed on Gentle cycle. With all the reviews that say this product comes apart on first wash or lents.  So far I am not seeing it. but just checked in between the wash and rinse cycle.  Looks good so far.  more in a while after cycle and drying.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RO98D839ZY8QT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on April 18, 2016","Lynn","yes","-","Good value","It is true that there is a lot of lint the first few times these towels are washed.  I don't overdry my clothes and I dry on a lower heat so mine did not fall apart at all.  They are a large size and extremely soft after washing.  I would definitely recommend these towels but gave them 4 stars only because it may bother some people the amount of lint they produce.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R33AP823WOCHLX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on March 1, 2018","Amazon Customer","yes","-","HORRIBLE product. Towels constantly pulling despite multiple washes","HORRIBLE product.  Towels constantly pulling despite multiple washes.  Waiting for the towels to disintegrate at some point!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2YVEDUUHPQXK7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on June 1, 2018","Tom Avery","yes","-","Three Stars","2 months old and stitching around edge is coming apart",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1ZWFNXRXACV3P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on September 21, 2019","sandy sherman","yes","-","Soft","Soft",5,"-","-","https://www.amazon.com/gp/customer-reviews/ROI47UF002MGJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on August 17, 2018","Wayne Reith","yes","-","The  Great color","They work good nice and fluffy",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2BGCMDJN1JQYV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on June 19, 2018","Morgan J.","yes","-","Started fraying after a couple","Started  fraying after a couple washes",3,"-","-","https://www.amazon.com/gp/customer-reviews/R342K1AOYSI1F9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M4OAOP5","Size: 4 Bath Towels | Color: Grey"
"Reviewed in the United States on June 27, 2017","jazzy","yes","-","Don't Buy!","If you but, don't use. Not even for drying your hands. Just for show. The 1st time I used these my daughter wet ine to wipe noxema off her face, a few hours later the towel was bleached. I used one days after that to clean my face using proactive and same results but I made the mistake if just drying off my face and hands after use smh. Wish I could if gotten my money back for this crap",1,"-","-","https://www.amazon.com/gp/customer-reviews/RDGPQ5L5IGIC1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on August 22, 2015","MW","yes","-","Soft and comfortable, but wash them before your first use","Wow, these are soft towels. They remind me of the ones you get in hotels. And the Cream color is on point, just like in the picture! I did make the mistake of using them before doing an initial wash. Don't do that! They will rub loose cotton all over you. However, once I got past that, these became the best bath towels I have ever owned.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1IYKZNPKXDTK9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on December 6, 2017","Alex Melnyk","yes","-","Three Stars","Look nice but not very absorbent.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2C4DHU068MLTG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on November 20, 2019","Jody Nauhaus","yes","-","Thick and soft!","Big n soft n fuzzy",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1JXNUHFCWTBDA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M71TR2I","Size: 4 Bath Towels | Color: White"
"Reviewed in the United States on August 24, 2017","BodyJewelryLover","yes","-","these have been great.. I haven't experienced what others has been ...","So far, these have been great.. I haven't experienced what others has been experiencing—possibly because I've been washing mine by hand. I have, however, used these on my puppy; and, he seemed to Love them as well.. He never tried to destroy them, although I had come home to find them on the floor. I plan on buying another set, BUT considering the reviews, I may wait until after I've washed them in a washing machine first.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1DWMWUTS8E1P2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on November 17, 2016","WP","yes","-","Great price and size.","Great price! Good quality so far. Color was more of a royal blue than navy. They have a purpleish hue. They still work in the bathroom however. They are big soft and absorbent. I haven't had most of the problems I've read about them yet. I did notice a big amount of lint in the dryer. They are for my guest bath so they don't get used all the time so we shall see I guess.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1I287GONZQ6ZW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on March 26, 2017","Avery","yes","-","Super soft!","I've had these towels for a few years, and recently bought a new set as they were wearing out. I still like the towels, though I feel as though they have decreased in quality since the last time I bought them. Particularly, they've changed to very obnoxious looking paper tags that are difficult to hide. When I tried tearing off the tags, it left damage on the stitching of the towel. Obviously this isn't the end of the world, but I would absolutely appreciate easily removable tags.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1GJNQ4Q8TF21J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on December 26, 2019","Tomas","yes","-","Muy excelentes","Excelente",5,"-","-","https://www.amazon.com/gp/customer-reviews/R37J6WIC5EXPFL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on September 28, 2017","Margaret M. Cooney","yes","-","These are great towels. The company was able to ship them ...","These are great towels.  The company was able to ship them early.  Thank you.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1RC8JZMP1USJL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01MCYRJ90","Size: 4 Bath Towels | Color: Navy"
"Reviewed in the United States on February 26, 2013","alex shaw","yes","-","nice but fuzzzy!","i would suggest these towels but i would also suggest washing them about 10 times before you use them or you will be covered in fuzz! they are soft and wick away water well we have used them for about 8 months with no issue once we got the fuzz to go away!",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1SH28WPTMJLOA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on April 25, 2015","Denver area","yes","-","one year later, upgrading rating","Upgraded to 5 star (1yr later) after initial 3 star. You do have to wash them a few times to stop the shedding. However, after almost a year, they have held up nicely.  Really like these towels and will order more. I stopped using fabric softener on my towels, and they are still fluffy/soft. They also now absorb more water.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3FVZY5V40QONS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on September 21, 2017","Venus Shackelton","yes","-","Five Stars","I like these towels very much.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3VONBZPLZWWOR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on May 18, 2016","Susan","yes","-","Won't buy again.","Thick, plush towels! They look really nice....but....they don't absorb water well.....it's like you are just pushing the water around on your body! They also leave LOTS of lint on you & in the dryer!  Now that I've washed them about 10 times..... they aren't so bad. I probably wouldn't buy them again. They arrived quickly - so no problem with the seller!",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1AMDMLPRGLR6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on December 4, 2014","Minerva Bryant","yes","-","Disappointed In The Color","the towels arrived as stated within two days. The color wasn't what I was expecting . Cranberry turned out to more of a Peperika coloring. There wasn't the vibrant colored that was displayed more of a dull finish. Not happy at all with the color I will keep them but will not order from this manufacturer again.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3BQZNOJAEJIYC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on January 14, 2019","Marie Nielsen","yes","-","Very nice","Yes very good material",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3J9C76F067IMH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on October 1, 2013","Ro-en","yes","-","Good Towels","I really like this towel set. I have been using them for a couple of weeks and yet to see any of the tearing from other reviews. They are large in size and thick, especially the wash cloths. I do have trouble getting soap out of the washcloths, though that could contribute to my water pressure.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R26K6D8OITI6HY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on October 18, 2013","Sally Hanneman","yes","-","Great buy","These towels were a great size, color and softness. I know that there are many others that are bigger and softer but for the price these are wonderful. We had no trouble with the quality and after several washings they no longer bled color. Do remember to wash and dry them several times before use.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3BUSL8KQ6W90B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on December 13, 2018","Tyshawn Williams","yes","-","Good product","👍🏾",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3UGHDDALBJ8SP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
