"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on October 22, 2019","Kiwi","yes","yes","Good buy","Finally I found a perfect companion for my kitchen. The material is of excellent quality. They are rightly thick to be used in kitchen as they absorb wonderfully. Also the color is adequate for kitchen purpose. They are soft too, using few for bathroom too. Overall a good buy.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2DW6NIV4ZJJ0G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLPPZ6Q","Size: 4 Piece Washcloth Set | Color: Cool Grey"
"Reviewed in the United States on April 12, 2021","Mike","yes","yes","Not impressed.  Do not wash well.","Not impressed especially for the price.  I just took the set out of the package and was disappointed with the thickness.  Now I washed them before my first use and they had alot of pulls and looking a little bare.  My dryer had a ton of lint in the trap... all the color of these bath towels. These will not ware well.  Do not waste your money like I did.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2NDFAK4L5C30M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","-","-"
"Reviewed in the United States on April 30, 2021","Journey","yes","yes","Unimpressive","Although the towels looked well-made.  They were very thin with no heft.  If that's your preference, they may work for you.  I neededA thicker quality towel.  And the color I ordered, sea salt, was brighter and more salmon-colored than I needed.  They looked nice; just not my choice.  Returned them.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1RLQRFLP7R7F9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SMQV2JQ","Size: 6 Piece Towel Set | Color: Sea Salt"
"Reviewed in the United States on July 28, 2019","Ellie","yes","yes","There is absolutely nothing luxurious about these towels. Thin and look cheap.","I do not leave many reviews but I am dumbfounded by all the positive reviews for these towels. Did all these people get discounts for 5-star reviews or what? These towels are very thin (I have pretty ordinary cotton towels that I wanted to replace and they are much fluffier, softer, and higher quality). They do not even look that great either! After the first wash, some fluff came off (delicate, cold settings) and got stuck on all other towels I washed with these ones. I wouldn't recommend anyone buying this product.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R38GBLQHDBOXHW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","-","-"
"Reviewed in the United States on August 21, 2019","Christian","yes","yes","Amazing rags! Definitely worth the buy!!","Bought these great washcloths, and turned one into my personal shower towel. It’s soft to the touch, and always gives me an overwhelmingly pleasant showering experience.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RMN0F8OHCU8NU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLPPZ6Q","Size: 4 Piece Washcloth Set | Color: Cool Grey"
"Reviewed in the United States on September 7, 2020","user1200","yes","yes","Somewhat disappointed","My ""go to"" towel has been Macy's Hotel Collection. But since Macy's appears to be permanently out of stock, I had to look for something else. These towels are thinner and don't have the luxurious feel of the Macy's towels. They are 100% cotton and are softer than the Macy's, but are not as absorbent. I have a feeling these will be car wash towels pretty soon.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2MJKV06Q744HO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","-","-"
"Reviewed in the United States on March 30, 2021","Loopiebit","yes","yes","Wash Cloths not hand towels l","These are wash cloths, not hand towels. I ordered both. I have not received the “wash cloths” yet, but considering how small these hand towels are, they must be very small.The left is the Hand towel I received today and the larger towel is my current hand towel. Big difference.",1,"https://images-na.ssl-images-amazon.com/images/I/A12Xzt4F+8L.jpg","-","https://www.amazon.com/gp/customer-reviews/R33IEHI5Y7EC6Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLP5CQH","Size: 4 Piece Hand Towel Set | Color: White"
"Reviewed in the United States on June 1, 2021","Tanna Crain","yes","yes","Faded and lost color after first wash!","Unfortunately I bought these for an airbnb and they were perfect color, perfect absorbency, softness and lightweight....However after one was they were horribly discolored and the dye left them spotty and unusable. Sad because I bought 21 of them and cant return them :(",1,"-","-","https://www.amazon.com/gp/customer-reviews/R4XGFWGT31Y4N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SKNBFTT","Size: 4 Piece Hand Towel Set | Color: Cool Grey"
"Reviewed in the United States on October 20, 2019","vickie limpf","yes","yes","perfect towel.","These are the perfect towels. Great size.  Absorbency is excellent.  Nice and soft. Great value for the price.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R5TK0WZ3HLYV5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on January 29, 2021","Alicia","yes","yes","Questionable Quality, Already Fraying","Less than a month after I purchased these, they are starting to fray. Very dissatisfied.Also, they have splotches on them that I can’t get rid of- it is weird that this would happen to all of them since they’re just used for drying off after showers and my other towels don’t have the splotches.",1,"https://images-na.ssl-images-amazon.com/images/I/C1LivXCkS8S.jpg","-","https://www.amazon.com/gp/customer-reviews/RZAYL5T932YFG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on May 11, 2021","Meesh","yes","yes","Above average","These are nice. I like the sea salt color which doesn't have beige undertones. However the bath towel is a tad small and they just a bit thinner than I'd like. We will see how they hold up. No issues with the first wash.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2DNTUF4SXQ163/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SMQV2JQ","Size: 6 Piece Towel Set | Color: Sea Salt"
"Reviewed in the United States on November 30, 2020","Amazon Customer","yes","yes","Very thin if that’s what you’re looking for","Was hoping for nice plush towels but got very thin ones, even thinner than the very old very worn down ones I have now. I think the pictures are misleading because 5 of these towels folded is equivalent to two “average” towels folded up. The only good thing is that they are softer than average.These are good “throw away” towels like one you wouldn’t mind accidentally leaving at a friend’s house or throwing away if your pet pissed on it or using to clean up a spilled drink off the floor.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1M8H6CEZ726XP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on October 7, 2019","Kathleen A Brown","yes","yes","High & Dry with the Purchase","The appearance is lovely - an attractive design!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R21SZUNUBBLAWF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on April 3, 2021","Amazon Customer","yes","yes","Do not buy!!","I bought these towels based on other reviews... we’re incredibly disappointed. These towels are small and PAPER THIN!! Will not be buying towels from Amazon again. I should have definitely continued to purchase in person to make sure I was buying good quality.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3BW2PV1DSEYQB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on October 19, 2019","Stacey Fried","yes","yes","Nice Towels","Nice towels. About medium thickness. Doesn’t feel cheap or look like it would pull. Great value for the money!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R11VIPW85WHE7W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on July 29, 2019","sandy s","yes","yes","I’ll be ordering more","Gorgeous towels. Large and soft without being super heavy to use",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2I85GBMKOE0WR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on May 23, 2021","Kristen","yes","yes","Bleached out in regular wash.","Although these towels felt wonderful. The color washes out in the wash and leaves behind pink bleached out spots. I tried ordering a replacement and they did the same. I have since returned my order and they still have not refunded my money. It has been 2 weeks since they received my order back. Don't wate your time unless you buy the white towels. Maybe they wouldn't bleach out.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R15FQR0594L8HD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","-","-"
"Reviewed in the United States on July 27, 2019","James","yes","yes","Planning to order more","I bought it as a gift for my sister, and I'm so happy cause she likes it so much. She love the softness and the fabric is so soft. Love the quality, she's planning to buy more. Money's worth it.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2325FIIOL1D8C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on May 31, 2021","BB","yes","yes","The worst shedding towels I’ve ever experienced.","These towels shed horribly. I’ve washed them 3 times and I still get white fuzz all over my skin after I use them to dry off. Super annoying.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RCVWTD10YMDUI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SJKWG7C","Size: 6 Piece Towel Set | Color: White"
"Reviewed in the United States on December 17, 2020"," Duncan","yes","yes","Hotel Quality....","...depends at which hotel you stay at. This was below quality you'd get a 4-5 star hotel. If you're staying at a Red Roof , this might compare to theirs.Loved the color though.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RM05KQ50Y439C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5T","Size: 6 Piece Towel Set | Color: Green Water"
"Reviewed in the United States on October 20, 2019","evelyn r pettigrew","yes","yes","towels","well worth buyibg",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3SE7RLV3TFUKO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on July 22, 2019","JJBB","yes","yes","You will be so impressed","Hands down the best washcloths I have ever bought. So absorbent. So soft.  I absolutely would re buy in the future.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3QR0U2R2QX7PN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SJKYSMQ","Size: 4 Piece Washcloth Set | Color: White"
"Reviewed in the United States on April 2, 2021","beth","yes","yes","Not as expected","This was not what I was wantingThe size is great and will not use after a showerI wanted something soft and thick to wrap up in.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3QO1CZ9WQOVCF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","-","-"
"Reviewed in the United States on February 9, 2021","chadwick ii","yes","yes","Don’t get scammed like I did. Returning.","I took a gamble and bought a set. I too have been scammed. It’s just crappy cheap towels inside a bag that was just taped. Returning it completely. Never again without feeling it myself lol.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2MWXJXLFEBX9T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on August 16, 2019","BSN-RNnurselife","yes","yes","Good quality","I love these wash clothes. It doesn’t shade and overall the quality is very good!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2JI0VQ8TYKV5S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLPPZ6Q","Size: 4 Piece Washcloth Set | Color: Cool Grey"
"Reviewed in the United States on April 10, 2021","megan jaquez","yes","yes","Bleeding colors!","These are great towels other than the fact that the color bleeds. Forget about using some bleach either they turn completely white after a couple of washes!!",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2Q77RTSR9T7D8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SJKZ5CG","Size: 4 Piece Bath Towel Set | Color: Green Water"
"Reviewed in the United States on April 6, 2021","S. Ben-Meyer","yes","yes","Thin But Attractive","This towels are very thin, but the color is very nice.  I don't know if they will wear well, but they will never be fluffy for sure.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1H9J1UNCTCP8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SJKYWHL","Size: 4 Piece Hand Towel Set | Color: Sea Salt"
"Reviewed in the United States on January 3, 2021","Kev","yes","yes","Clean and no shedding","Very nice and no shedding what so ever. I was able to use them right out of the box. Only minor issue is that they were alittle thin but that didn't affect the absorbency.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2K6SBGSMY8X7M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on April 18, 2021","Janu","yes","yes","Save your time and money","These are sooo not thick and absorbing! Feel like a washed hotel towel. Washed hundreds of times. Thin, linty and not worth it.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1YRYMSQ5W7ZJO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SJKWG7C","Size: 6 Piece Towel Set | Color: White"
"Reviewed in the United States on November 17, 2020","Robert Murray","yes","yes","Try a different brand do not waste your money","These towels are not Worth the money, they were like trying to dry off with a piece of plastic",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1B3SQ4OQ7HLUX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on February 1, 2021","Dawn Cross","yes","yes","Thin, don't buy.","Color a cross between grey and brown. Very thin! Not plush at all. Cheap towels. Very poor stitching.  Stitching looks like it was done on a home use sewing machine. Returning and heading to the local department store.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3ANGGP38WOSDM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","-","-"
"Reviewed in the United States on April 8, 2021","thomas","yes","yes","Thinner and not as soft","I will be returning these because they are not as thick and soft as reviews and pictures make them out to be.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1HV1W7J5FYQLA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B08QDMF2TT","Size: 3 Pieces Towel Set | Color: Green Water"
"Reviewed in the United States on September 4, 2019","Amazon Customer","yes","yes","I like them but....","2 out of 4 towels ripped at seams after 2 washes. Contacted seller. No response. I will update review if seller makes it right.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R8NXAQ2TCJITL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on February 28, 2020","J. Collins","yes","yes","Poor quality","I was so disappointed in these towels.  I washed them first thing, and my dryer lint screen was overflowing with lint at least 1/4” thick.  But worse is that one of the bath towels started to unravel (see pic).  I will be returning them.",1,"https://images-na.ssl-images-amazon.com/images/I/81ygqAouHkL.jpg","-","https://www.amazon.com/gp/customer-reviews/R2PG27MJAT1SBY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SMQV2JQ","Size: 6 Piece Towel Set | Color: Sea Salt"
"Reviewed in the United States on November 14, 2020","Jill Leverton","yes","yes","Poor quality","Light weight and thin made worse by pre use wash when so much lint came off it overwhelmed the filter. Low end cheap motel quality.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3DFCWWQX500NX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SMQV2JQ","Size: 6 Piece Towel Set | Color: Sea Salt"
"Reviewed in the United States on March 16, 2021","Peggy","yes","yes","NOT ABSORBENT","Disappointed that these towels are not nearly as absorbent as the description claims.  Would not recommend if absorbency is important to you.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2MG8OC5288YI2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B0825FST4G","Size: 4 Piece Washcloth Set | Color: Sea Salt"
"Reviewed in the United States on August 11, 2019","Duncan","yes","yes","Great towels and absorbent and big","I got theses towels being a little skeptical, but Wow they washed up great and were so soft. I absolutely love them and want more.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2T9W508LW91VA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on December 19, 2020","Resiak67","yes","yes","They look great","I bought these as a Christmas gift, so I haven't tried them.  They look good, though!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R33B2E4NK2B0FI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on March 31, 2021","Amanda L","yes","yes","Decent","They're decent towels but not very absorbent and I don't like the material that much.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R14YGODKG7LPEK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on September 16, 2019","O. Henry","yes","yes","Good quality great price","Very good towels for the price. Definitely would buy again",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3ID481CIB078H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLPPZ6Q","Size: 4 Piece Washcloth Set | Color: Cool Grey"
"Reviewed in the United States on October 17, 2019","Samantha K. ","yes","yes","Great towels would buy again","Great towels with little pilling!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RYN3VA2VFEXP9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on March 4, 2021","Susan CH","yes","yes","Horrible towels","These towels are thin and do not absorb moisture at all. The reviews are misleading.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3H6QYEOXUSL81/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on April 2, 2021","faran","yes","yes","very rough and stinky","the towels from motel are better than these",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2EBZVKDYP57GH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on December 6, 2019","bigfish","yes","yes","Nice Towel But One Falling Apart","I liked the product but one towel falling apart after 3 months. They replaced the falling apart towel. Respectable company.",3,"https://images-na.ssl-images-amazon.com/images/I/71YBIE9M7LL.jpg","-","https://www.amazon.com/gp/customer-reviews/R2Q025S0Z0G0EP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on January 3, 2020","Amanda","yes","yes","Poor quality","I didn’t even need to open the plastic to tell me these towels were extremely poor quality. There is no softness associated with these towels. I immediately sent them back!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2IIEVTTRLMX40/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SKNBFTT","Size: 4 Piece Hand Towel Set | Color: Cool Grey"
"Reviewed in the United States on April 1, 2021","Tom Huminik","yes","yes","Not very absorbent","They don’t absorb water all that great. I thought if I washed them a few times they would be fine, but they aren’t. I won’t even use them, they are guest towels now",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1LJ7H0PEHU4NL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on March 31, 2021","ori","yes","yes","Not  a  great product","Will not buy again",3,"-","-","https://www.amazon.com/gp/customer-reviews/R32GJG2DE20637/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on August 9, 2019","joseph tillotson","yes","yes","These Are Awful","Don't waste your money on these towels.  They ""shed"" and are not absorbent.  I wish I had not bought them.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1YTF1YA47E887/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","-","-"
"Reviewed in the United States on November 6, 2019","Amazon Customer","yes","yes","Comfy towels","We really liked them. Large plush and a good price.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2XH6EL5GP6THK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5V","Size: 4 Piece Bath Towel Set | Color: Sea Salt"
"Reviewed in the United States on April 1, 2021","The Kirch","yes","yes","Does not absorb","Just pushes water around my body. Does not absorb.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3AFNF8GYS2Z64/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SJKZ5CG","Size: 4 Piece Bath Towel Set | Color: Green Water"
"Reviewed in the United States on October 19, 2019","NANETTE OLSON","yes","yes","Great quality","Petfrct",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2ZESIFC3QV6B8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5V","Size: 4 Piece Bath Towel Set | Color: Sea Salt"
"Reviewed in the United States on March 15, 2021","Sara M","yes","yes","Not what I expected","My son purchased these towels in white. They were thick and soft. I purchased the towels in blue. After several wash cycles they are still not the same as the white version.I love the sewn in loop to hang the towel on a hook.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3V2J48M5B6H0O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5V","Size: 4 Piece Bath Towel Set | Color: Sea Salt"
"Reviewed in the United States on March 31, 2021","Amazon Customer","yes","yes","Average towels","These are average towels that you’d find at Walmart. Nothing special. Definitely did not feel like hotel quality.",2,"-","-","https://www.amazon.com/gp/customer-reviews/RDFSZB8DDK6B0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on March 31, 2021","pat","yes","yes","Not soft","Flat towels. Not what I expected. I have ten year old towels softer than these. I will update review after wash. I hope the are softer after. Please read Ashley L. review. Its exactly as I described!!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R18GQWFXMG62A0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on April 5, 2021","Casey Painter","yes","yes","Awful","Idk who is reviewing these but after one shower the towel can't absorb any water (it's a wet rag at this point), it's very thin, smells of chemicals. POS",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1ICYVFPBSOJIT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on March 31, 2021","Sarah Ross","yes","yes","they were not as thick and absorbent as advertised","just average quality",3,"-","-","https://www.amazon.com/gp/customer-reviews/R27FQP3M1VXL7C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B08QDPPN7N","Size: 3 Pieces Towel Set | Color: Sea Salt"
"Reviewed in the United States on March 3, 2020","Paige Simmons","yes","yes","DONT BUY","so mad if you want your dryer to blow up these are for you this is the 3rd cycle and they aren't getting better the worse towels I've ever had",1,"https://images-na.ssl-images-amazon.com/images/I/714+SMh6x3L.jpg , https://images-na.ssl-images-amazon.com/images/I/71lcp4LN82L.jpg","-","https://www.amazon.com/gp/customer-reviews/R33R5FMR4RCTI3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SMQV2JQ","Size: 6 Piece Towel Set | Color: Sea Salt"
"Reviewed in the United States on April 5, 2021","Keeyia","yes","yes","Good deal","Super soft",2,"-","-","https://www.amazon.com/gp/customer-reviews/RNQLU089UJ54L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on March 9, 2021","owen Parmele","yes","yes","cheap...cheap... cheap","the grade of these towels are worst that Wal Mart at twice the price  buyer be ware!!!!!!!",2,"-","-","https://www.amazon.com/gp/customer-reviews/R38UZ6QXODCP2O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on March 11, 2021","wow","yes","yes","They are ok","They were kind of small for a bath towel and don’t absorb so well. But they look nice and are soft.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2HABM7P6559JA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on April 2, 2021","Kristian Gregorace","yes","yes","Terrible absorbency","Terrible absorbency , too thin",1,"-","-","https://www.amazon.com/gp/customer-reviews/RS7V9SM7U4TSA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on August 22, 2020","Denise Danielle Mims","yes","yes","Colors fade","Washed before I used and the colors faded. I did not use bleach. So disappointed.",1,"https://images-na.ssl-images-amazon.com/images/I/81kRHgFRMiL.jpg","-","https://www.amazon.com/gp/customer-reviews/R2SCSV6N88V5JX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on August 30, 2019","karen gray","yes","yes","Poor quality","Washed one time before use. The cotton piled up into thousand of little balls. Very poor quality.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3VLP1VE08NWBK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLP5CQH","Size: 4 Piece Hand Towel Set | Color: White"
"Reviewed in the United States on April 8, 2021","Donna S. Buchholz","yes","yes","Would not buy","These towels were very thin. I did not keep them so don’t know how they washed up. Surprised at all the good reviews.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R18L00O87BAVVR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5T","Size: 6 Piece Towel Set | Color: Green Water"
"Reviewed in the United States on March 12, 2021","Hilary ","yes","yes","Not like the other reviews...like a completely different towel","Washed after receiving.  Fell apart after first wash.  It was like it was shedding.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3DWY4ITHA848T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5V","Size: 4 Piece Bath Towel Set | Color: Sea Salt"
